site,station,date,dtgw,longitude,latitude
3.14E+14,D-20-21 15DDB [BOQ-UP],2/2/2022,21.74,-110.1835389,31.69018056
3.14E+14,D-20-21 14BCC2 [BOQSUD],2/2/2022,12.35,-110.1805278,31.69558889
3.14E+14,D-20-21 10AAC2 [FBK-UP],2/2/2022,33.04,-110.1837167,31.713525
3.14E+14,D-20-21 14BCC1 [BOQSUS],2/2/2022,27,-110.1805139,31.69561667
3.14E+14,D-20-21 15DBD1 [BOQ-LI],2/2/2022,9.65,-110.1852472,31.69043056
3.14E+14,D-20-21 03CAB [FBK-LO],2/2/2022,14.24,-110.1924889,31.7216861
3.14E+14,D-20-21 03CBA [FBK-LI],2/2/2022,13.07,-110.1933028,31.72146944
3.15E+14,D-19-21 05AAA2 [STD-LO],2/2/2022,11.22,-110.2146139,31.81788333
3.12E+14,D-23-22 22CBB2 [KOL-LO],2/3/2022,8.4,-110.1041667,31.41485833
3.12E+14,D-23-22 22CBB1 [KOL-LI],2/3/2022,8.79,-110.1044444,31.4147611
3.12E+14,D-23-22 22CBB3 [KOL-UP],2/3/2022,9.03,-110.1035833,31.4149361
3.15E+14,D-19-21 28ACD [TOM-LI],2/4/2022,7.33,-110.2024111,31.75269444
3.15E+14,D-19-21 21ACC2 [CONLID],2/4/2022,6.03,-110.2031917,31.7671111
3.13E+14,D-22-22 06ABD [LSP-6],3/9/2022,28.84,-110.1457194,31.554
3.13E+14,D-22-22 06AAA5 [LSP-5],3/9/2022,5.18,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA4 [LSP-4],3/9/2022,10.59,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA7 [LSP-2],3/9/2022,5.01,-110.1409118,31.5534288
3.13E+14,D-22-22 06AAA6 [LSP-1],3/9/2022,10.68,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA3 [LSP-3],3/9/2022,10.15,-110.1409118,31.5534288
3.12E+14,D-24-22 04CBA3 [PAL-US],4/4/2022,15.81,-110.1192944,31.3689111
3.12E+14,D-24-22 04ADD [PAL-SA],4/4/2022,32.79,-110.1064861,31.3739361
3.12E+14,D-24-22 04CBA4 [PAL-UD],4/4/2022,15.84,-110.1192944,31.36890556
3.12E+14,D-24-22 04CBA1 [PAL-LS],4/4/2022,6.65,-110.1187806,31.36905556
3.12E+14,D-24-22 08DBA2 [PLS-LO],4/4/2022,10.54,-110.126375,31.35772778
3.12E+14,D-24-22 04CBA2 [PAL-LD],4/4/2022,7.02,-110.1187861,31.36905833
3.12E+14,D-24-22 08DBA1 [PLS-LI],4/4/2022,6.38,-110.1260028,31.3575222
3.12E+14,D-24-22 04CBC1 [PALUWS],4/4/2022,18.82,-110.1221389,31.3707
3.12E+14,D-24-22 04CBC2 [PALUWD],4/4/2022,18.03,-110.1221194,31.37070278
3.12E+14,D-23-22 33DCD2 [PALO DEEP],4/4/2022,15.73,-110.1103549,31.38010095
3.12E+14,D-23-22 33ABD02 [ULLRICH],4/4/2022,17.05,-110.110575,31.39218056
3.12E+14,D-23-22 22CBB2 [KOL-LO],4/5/2022,8.39,-110.1041667,31.41485833
3.12E+14,D-23-22 22CBB1 [KOL-LI],4/5/2022,8.77,-110.1044444,31.4147611
3.12E+14,D-23-22 22CBB3 [KOL-UP],4/5/2022,9,-110.1035833,31.4149361
3.13E+14,D-22-22 33BBC [HUN-UP],4/5/2022,25.37,-110.1194139,31.47880833
3.13E+14,D-23-22 04DCA1 [HERUWS],4/5/2022,10.48,-110.1105194,31.45477778
3.13E+14,D-23-22 09ACD2 [HERSUD],4/5/2022,15.11,-110.1109278,31.4451861
3.13E+14,D-23-22 04DCD2 [HER-LD],4/5/2022,2.66,-110.1096972,31.45453333
3.13E+14,D-23-22 04DCD3 [HERUES],4/5/2022,4.28,-110.1099389,31.454675
3.13E+14,D-23-22 04DCD1 [HER-LS],4/5/2022,2.4,-110.1097,31.45451944
3.13E+14,D-23-22 04DCD4 [HERUED],4/5/2022,4.24,-110.1099306,31.4546722
3.13E+14,D-23-22 09ACD1 [HERSUS],4/5/2022,14.95,-110.1109222,31.44523056
3.13E+14,D-22-22 28CAA2 [HUN-LO],4/5/2022,4.49,-110.1199667,31.48331944
3.13E+14,D-22-22 28CCD [HUN-SO],4/5/2022,5.09,-110.1186389,31.48143889
3.13E+14,D-22-22 06ABD [LSP-6],4/5/2022,28.86,-110.1457194,31.554
3.13E+14,D-22-22 17ACC1 [COT-LS],4/5/2022,2.11,-110.1294444,31.5197222
3.13E+14,D-22-22 17BDD2 [COTUWD],4/5/2022,2.85,-110.1317528,31.51913889
3.13E+14,D-22-22 17ACC2 [COT-LD],4/5/2022,2.11,-110.1294444,31.5197222
3.13E+14,D-22-22 17ACC3 [COTBLM],4/5/2022,14.9,-110.1296389,31.5196
3.13E+14,D-22-22 05BBD2 [LSPUED],4/5/2022,9.03,-110.1376583,31.5533111
3.13E+14,D-22-22 06AAA1 [LSPLED],4/5/2022,3.93,-110.1386111,31.55305556
3.13E+14,D-22-22 06AAB [LSPUWD],4/5/2022,10.02,-110.1419444,31.55444444
3.14E+14,D-21-22 19CDB1 [CLRSUS],4/6/2022,16.15,-110.1500505,31.58576109
3.14E+14,D-21-21 13BAC1 [MOSWAS],4/6/2022,10.56,-110.1671056,31.61073889
3.14E+14,D-21-21 13BAB4 [MOSLNW],4/6/2022,7.15,-110.1676083,31.611775
3.14E+14,D-21-21 02DDC [CHB-LI],4/6/2022,6.11,-110.1753944,31.62744444
3.14E+14,D-21-21 13BAB2 [MOSLND],4/6/2022,4.16,-110.1674778,31.6118972
3.14E+14,D-21-22 19CDB2 [CLRSUD],4/6/2022,15.26,-110.1497172,31.5857333
3.15E+14,D-19-21 28ACD [TOM-LI],4/6/2022,6.45,-110.2024111,31.75269444
3.15E+14,D-19-21 21ACC2 [CONLID],4/6/2022,4.77,-110.2031917,31.7671111
3.14E+14,D-20-21 15DDB [BOQ-UP],4/6/2022,21.69,-110.1835389,31.69018056
3.14E+14,D-20-21 14BCC2 [BOQSUD],4/6/2022,12.37,-110.1805278,31.69558889
3.14E+14,D-20-21 10AAC2 [FBK-UP],4/6/2022,32.55,-110.1837167,31.713525
3.14E+14,D-20-21 14BCC1 [BOQSUS],4/6/2022,26.77,-110.1805139,31.69561667
3.14E+14,D-20-21 15DBD1 [BOQ-LI],4/6/2022,9.14,-110.1852472,31.69043056
3.14E+14,D-20-21 03CAB [FBK-LO],4/6/2022,13.72,-110.1924889,31.7216861
3.14E+14,D-20-21 03CBA [FBK-LI],4/6/2022,12.68,-110.1933028,31.72146944
3.15E+14,D-19-21 08DAC1 [SUM-LI],4/7/2022,5.54,-110.2175806,31.7929861
3.15E+14,D-19-21 05AAA2 [STD-LO],4/7/2022,11.17,-110.2146139,31.81788333
3.13E+14,D-22-22 06AAA5 [LSP-5],6/9/2022,5.9,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA4 [LSP-4],6/9/2022,11.49,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA7 [LSP-2],6/9/2022,5.74,-110.1409118,31.5534288
3.13E+14,D-22-22 06AAA6 [LSP-1],6/9/2022,11.41,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA3 [LSP-3],6/9/2022,10.89,-110.1409118,31.5534288
3.15E+14,D-19-21 08DAC1 [SUM-LI],6/22/2022,7.51,-110.2175806,31.7929861
3.15E+14,D-19-21 05AAA2 [STD-LO],6/22/2022,13.28,-110.2146139,31.81788333
3.12E+14,D-24-22 04CBA3 [PAL-US],6/27/2022,17.94,-110.1192944,31.3689111
3.12E+14,D-24-22 04ADD [PAL-SA],6/27/2022,33.96,-110.1064861,31.3739361
3.12E+14,D-24-22 04CBA4 [PAL-UD],6/27/2022,17.78,-110.1192944,31.36890556
3.12E+14,D-24-22 04CBA1 [PAL-LS],6/27/2022,9.22,-110.1187806,31.36905556
3.12E+14,D-24-22 08DBA2 [PLS-LO],6/27/2022,12.25,-110.126375,31.35772778
3.12E+14,D-24-22 04CBA2 [PAL-LD],6/27/2022,8.92,-110.1187861,31.36905833
3.12E+14,D-24-22 08DBA1 [PLS-LI],6/27/2022,8.03,-110.1260028,31.3575222
3.12E+14,D-24-22 04CBC1 [PALUWS],6/27/2022,19.37,-110.1221389,31.3707
3.12E+14,D-24-22 04CBC2 [PALUWD],6/27/2022,18.7,-110.1221194,31.37070278
3.12E+14,D-23-22 33DCD2 [PALO DEEP],6/27/2022,16.49,-110.1103549,31.38010095
3.12E+14,D-23-22 33ABD02 [ULLRICH],6/27/2022,18.62,-110.110575,31.39218056
3.13E+14,D-22-22 06ABD [LSP-6],6/27/2022,29.6,-110.1457194,31.554
3.13E+14,D-22-22 06AAA1 [LSPLED],6/27/2022,4.89,-110.1386111,31.55305556
3.13E+14,D-22-22 05BBD2 [LSPUED],6/27/2022,9.91,-110.1376583,31.5533111
3.14E+14,D-21-22 19CDB1 [CLRSUS],6/27/2022,16.77,-110.1500505,31.58576109
3.14E+14,D-21-21 13BAC1 [MOSWAS],6/27/2022,11.01,-110.1671056,31.61073889
3.14E+14,D-21-21 13BAB4 [MOSLNW],6/27/2022,7.59,-110.1676083,31.611775
3.14E+14,D-21-21 13BAB1 [MOSLNS],6/27/2022,4.39,-110.1674778,31.6119
3.14E+14,D-21-21 02DDC [CHB-LI],6/27/2022,6.81,-110.1753944,31.62744444
3.14E+14,D-21-21 13BAB2 [MOSLND],6/27/2022,4.47,-110.1674778,31.6118972
3.13E+14,D-22-22 06AAB [LSPUWD],6/27/2022,10.86,-110.1419444,31.55444444
3.14E+14,D-21-22 19CDB2 [CLRSUD],6/27/2022,15.85,-110.1497172,31.5857333
3.12E+14,D-23-22 22CBB2 [KOL-LO],6/28/2022,8.8,-110.1041667,31.41485833
3.12E+14,D-23-22 22CBB1 [KOL-LI],6/28/2022,9.13,-110.1044444,31.4147611
3.12E+14,D-23-22 22CBB3 [KOL-UP],6/28/2022,9.84,-110.1035833,31.4149361
3.13E+14,D-22-22 33BBC [HUN-UP],6/28/2022,27.38,-110.1194139,31.47880833
3.13E+14,D-23-22 04DCA1 [HERUWS],6/28/2022,11.34,-110.1105194,31.45477778
3.13E+14,D-23-22 09ACD2 [HERSUD],6/28/2022,15.92,-110.1109278,31.4451861
3.13E+14,D-23-22 04DCD2 [HER-LD],6/28/2022,3.75,-110.1096972,31.45453333
3.13E+14,D-23-22 04DCD3 [HERUES],6/28/2022,5.05,-110.1099389,31.454675
3.13E+14,D-23-22 04DCD1 [HER-LS],6/28/2022,3.15,-110.1097,31.45451944
3.13E+14,D-23-22 04DCD4 [HERUED],6/28/2022,5.07,-110.1099306,31.4546722
3.13E+14,D-23-22 09ACD1 [HERSUS],6/28/2022,15.69,-110.1109222,31.44523056
3.13E+14,D-22-22 28CAA2 [HUN-LO],6/28/2022,6.48,-110.1199667,31.48331944
3.13E+14,D-22-22 28CCD [HUN-SO],6/28/2022,6.88,-110.1186389,31.48143889
3.13E+14,D-22-22 17ACC1 [COT-LS],6/28/2022,3.19,-110.1294444,31.5197222
3.13E+14,D-22-22 17BDD2 [COTUWD],6/28/2022,3.37,-110.1317528,31.51913889
3.13E+14,D-22-22 17ACC2 [COT-LD],6/28/2022,2.98,-110.1294444,31.5197222
3.13E+14,D-22-22 17ACC3 [COTBLM],6/28/2022,16.62,-110.1296389,31.5196
3.13E+14,D-22-22 28CAA1 [HUN-LI],6/28/2022,4.53,-110.1186889,31.4832611
3.15E+14,D-19-21 28ACD [TOM-LI],6/28/2022,17.05,-110.2024111,31.75269444
3.15E+14,D-19-21 21ACC2 [CONLID],6/28/2022,12.58,-110.2031917,31.7671111
3.14E+14,D-20-21 15DDB [BOQ-UP],6/28/2022,22.38,-110.1835389,31.69018056
3.14E+14,D-20-21 14BCC2 [BOQSUD],6/28/2022,12.91,-110.1805278,31.69558889
3.14E+14,D-20-21 10AAC2 [FBK-UP],6/28/2022,33.5,-110.1837167,31.713525
3.14E+14,D-20-21 14BCC1 [BOQSUS],6/28/2022,28.35,-110.1805139,31.69561667
3.14E+14,D-20-21 15DBD1 [BOQ-LI],6/28/2022,9.97,-110.1852472,31.69043056
3.14E+14,D-20-21 03CAB [FBK-LO],6/28/2022,16.08,-110.1924889,31.7216861
3.14E+14,D-20-21 03CBA [FBK-LI],6/28/2022,16.04,-110.1933028,31.72146944
3.13E+14,D-22-22 06AAA4 [LSP-4],9/26/2022,11.03,-110.1403562,31.5534288
3.12E+14,D-24-22 04CBA3 [PAL-US],10/3/2022,14.6,-110.1192944,31.3689111
3.12E+14,D-24-22 04ADD [PAL-SA],10/3/2022,31.36,-110.1064861,31.3739361
3.12E+14,D-24-22 04CBA4 [PAL-UD],10/3/2022,14.64,-110.1192944,31.36890556
3.12E+14,D-24-22 04CBA1 [PAL-LS],10/3/2022,5.69,-110.1187806,31.36905556
3.12E+14,D-24-22 08DBA2 [PLS-LO],10/3/2022,8.86,-110.126375,31.35772778
3.12E+14,D-24-22 04CBA2 [PAL-LD],10/3/2022,5.74,-110.1187861,31.36905833
3.12E+14,D-24-22 08DBA1 [PLS-LI],10/3/2022,4.64,-110.1260028,31.3575222
3.12E+14,D-24-22 04CBC1 [PALUWS],10/3/2022,18.4,-110.1221389,31.3707
3.12E+14,D-24-22 04CBC2 [PALUWD],10/3/2022,17.51,-110.1221194,31.37070278
3.12E+14,D-23-22 33DCD2 [PALO DEEP],10/3/2022,14.62,-110.1103549,31.38010095
3.12E+14,D-23-22 33ABD02 [ULLRICH],10/3/2022,17.47,-110.110575,31.39218056
3.13E+14,D-22-22 05BBD2 [LSPUED],10/3/2022,9.22,-110.1376583,31.5533111
3.14E+14,D-21-22 19CDB2 [CLRSUD],10/3/2022,15.1,-110.1497172,31.5857333
3.14E+14,D-21-22 19CDB1 [CLRSUS],10/3/2022,15.97,-110.1500505,31.58576109
3.14E+14,D-21-21 13BAC1 [MOSWAS],10/4/2022,10.9,-110.1671056,31.61073889
3.14E+14,D-21-21 13BAB4 [MOSLNW],10/4/2022,6.3,-110.1676083,31.611775
3.14E+14,D-21-21 02DDC [CHB-LI],10/4/2022,5.93,-110.1753944,31.62744444
3.14E+14,D-21-21 13BAB2 [MOSLND],10/4/2022,4.09,-110.1674778,31.6118972
3.14E+14,D-20-21 15DDB [BOQ-UP],10/4/2022,21.62,-110.1835389,31.69018056
3.14E+14,D-20-21 14BCC2 [BOQSUD],10/4/2022,11.69,-110.1805278,31.69558889
3.14E+14,D-20-21 14BCC1 [BOQSUS],10/4/2022,26.52,-110.1805139,31.69561667
3.14E+14,D-20-21 15DBD1 [BOQ-LI],10/4/2022,9.41,-110.1852472,31.69043056
3.15E+14,D-19-21 28ACD [TOM-LI],10/5/2022,13.53,-110.2024111,31.75269444
3.15E+14,D-19-21 21ACC2 [CONLID],10/5/2022,4.67,-110.2031917,31.7671111
3.14E+14,D-20-21 10AAC2 [FBK-UP],10/5/2022,32.4,-110.1837167,31.713525
3.14E+14,D-20-21 03CAB [FBK-LO],10/5/2022,13.13,-110.1924889,31.7216861
3.14E+14,D-20-21 03CBA [FBK-LI],10/5/2022,12.65,-110.1933028,31.72146944
3.13E+14,D-22-22 06AAA5 [LSP-5],10/11/2022,4.97,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA4 [LSP-4],10/11/2022,10.93,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA7 [LSP-2],10/11/2022,4.82,-110.1409118,31.5534288
3.13E+14,D-22-22 06AAA6 [LSP-1],10/11/2022,10.83,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA3 [LSP-3],10/11/2022,10.23,-110.1409118,31.5534288
3.12E+14,D-23-22 22CBB2 [KOL-LO],10/19/2022,8.27,-110.1041667,31.41485833
3.12E+14,D-23-22 22CBB1 [KOL-LI],10/19/2022,8.64,-110.1044444,31.4147611
3.12E+14,D-23-22 22CBB3 [KOL-UP],10/19/2022,8.91,-110.1035833,31.4149361
3.13E+14,D-23-22 09ACD2 [HERSUD],10/19/2022,13.78,-110.1109278,31.4451861
3.13E+14,D-22-22 33BBC [HUN-UP],10/19/2022,24.77,-110.1194139,31.47880833
3.13E+14,D-23-22 04DCA1 [HERUWS],10/19/2022,10.26,-110.1105194,31.45477778
3.13E+14,D-23-22 04DCD2 [HER-LD],10/19/2022,2.44,-110.1096972,31.45453333
3.13E+14,D-23-22 04DCD3 [HERUES],10/19/2022,4.14,-110.1099389,31.454675
3.13E+14,D-23-22 04DCD1 [HER-LS],10/19/2022,2.31,-110.1097,31.45451944
3.13E+14,D-23-22 04DCD4 [HERUED],10/19/2022,3.97,-110.1099306,31.4546722
3.13E+14,D-23-22 09ACD1 [HERSUS],10/19/2022,13.68,-110.1109222,31.44523056
3.13E+14,D-22-22 28CAA2 [HUN-LO],10/19/2022,4.01,-110.1199667,31.48331944
3.13E+14,D-22-22 28CCD [HUN-SO],10/19/2022,4.56,-110.1186389,31.48143889
3.13E+14,D-22-22 17ACC1 [COT-LS],10/19/2022,2.14,-110.1294444,31.5197222
3.13E+14,D-22-22 17BDD2 [COTUWD],10/19/2022,2.62,-110.1317528,31.51913889
3.13E+14,D-22-22 17ACC2 [COT-LD],10/19/2022,1.82,-110.1294444,31.5197222
3.13E+14,D-22-22 17ACC3 [COTBLM],10/19/2022,14.73,-110.1296389,31.5196
3.13E+14,D-22-22 28CAA1 [HUN-LI],10/19/2022,2.57,-110.1186889,31.4832611
3.14E+14,D-21-21 13BAB2 [MOSLND],10/20/2022,4.12,-110.1674778,31.6118972
3.15E+14,D-19-21 05AAA2 [STD-LO],10/31/2022,6.52,-110.2146139,31.81788333
3.13E+14,D-22-22 06AAA5 [LSP-5],1/12/2023,5.16,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA4 [LSP-4],1/12/2023,11.11,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA7 [LSP-2],1/12/2023,4.98,-110.1409118,31.5534288
3.13E+14,D-22-22 06AAA6 [LSP-1],1/12/2023,11.02,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA3 [LSP-3],1/12/2023,10.45,-110.1409118,31.5534288
3.12E+14,D-24-22 04CBA3 [PAL-US],1/24/2023,14.67,-110.1192944,31.3689111
3.12E+14,D-24-22 04ADD [PAL-SA],1/24/2023,31.05,-110.1064861,31.3739361
3.12E+14,D-24-22 04CBA4 [PAL-UD],1/24/2023,14.52,-110.1192944,31.36890556
3.12E+14,D-24-22 08DBA2 [PLS-LO],1/24/2023,8.88,-110.126375,31.35772778
3.12E+14,D-24-22 04CBA2 [PAL-LD],1/24/2023,5.64,-110.1187861,31.36905833
3.12E+14,D-24-22 08DBA1 [PLS-LI],1/24/2023,4.65,-110.1260028,31.3575222
3.12E+14,D-24-22 04CBC1 [PALUWS],1/24/2023,17.86,-110.1221389,31.3707
3.12E+14,D-24-22 04CBC2 [PALUWD],1/24/2023,17.05,-110.1221194,31.37070278
3.12E+14,D-23-22 33DCD2 [PALO DEEP],1/24/2023,14.08,-110.1103549,31.38010095
3.12E+14,D-23-22 33ABD02 [ULLRICH],1/24/2023,15.72,-110.110575,31.39218056
3.12E+14,D-23-22 22CBB2 [KOL-LO],1/25/2023,8.2,-110.1041667,31.41485833
3.12E+14,D-23-22 22CBB1 [KOL-LI],1/25/2023,8.58,-110.1044444,31.4147611
3.12E+14,D-23-22 22CBB3 [KOL-UP],1/25/2023,8.67,-110.1035833,31.4149361
3.13E+14,D-23-22 09ACD2 [HERSUD],1/25/2023,13.59,-110.1109278,31.4451861
3.13E+14,D-22-22 33BBC [HUN-UP],1/25/2023,25.1,-110.1194139,31.47880833
3.13E+14,D-23-22 04DCA1 [HERUWS],1/25/2023,10.35,-110.1105194,31.45477778
3.13E+14,D-23-22 04DCD2 [HER-LD],1/25/2023,2.65,-110.1096972,31.45453333
3.13E+14,D-23-22 04DCD3 [HERUES],1/25/2023,4.24,-110.1099389,31.454675
3.13E+14,D-23-22 04DCD1 [HER-LS],1/25/2023,2.39,-110.1097,31.45451944
3.13E+14,D-23-22 04DCD4 [HERUED],1/25/2023,4.21,-110.1099306,31.4546722
3.13E+14,D-23-22 09ACD1 [HERSUS],1/25/2023,13.49,-110.1109222,31.44523056
3.13E+14,D-22-22 28CAA2 [HUN-LO],1/25/2023,4.25,-110.1199667,31.48331944
3.13E+14,D-22-22 06ABD [LSP-6],1/25/2023,28.78,-110.1457194,31.554
3.13E+14,D-22-22 28CCD [HUN-SO],1/25/2023,4.86,-110.1186389,31.48143889
3.13E+14,D-22-22 17ACC1 [COT-LS],1/25/2023,2.15,-110.1294444,31.5197222
3.13E+14,D-22-22 17BDD2 [COTUWD],1/25/2023,2.62,-110.1317528,31.51913889
3.13E+14,D-22-22 17ACC2 [COT-LD],1/25/2023,2.17,-110.1294444,31.5197222
3.13E+14,D-22-22 17ACC3 [COTBLM],1/25/2023,14.57,-110.1296389,31.5196
3.13E+14,D-22-22 28CAA1 [HUN-LI],1/25/2023,2.71,-110.1186889,31.4832611
3.13E+14,D-22-22 06AAB [LSPUWD],1/25/2023,10.23,-110.1419444,31.55444444
3.14E+14,D-21-21 13BAB4 [MOSLNW],1/26/2023,7.13,-110.1676083,31.611775
3.14E+14,D-21-21 13BAB1 [MOSLNS],1/26/2023,4.02,-110.1674778,31.6119
3.14E+14,D-21-21 13BAB2 [MOSLND],1/26/2023,4.1,-110.1674778,31.6118972
3.13E+14,D-22-22 06AAA1 [LSPLED],1/30/2023,4.41,-110.1386111,31.55305556
3.13E+14,D-22-22 05BBD2 [LSPUED],1/30/2023,9.19,-110.1376583,31.5533111
3.14E+14,D-21-22 19CDB2 [CLRSUD],1/30/2023,15.01,-110.1497172,31.5857333
3.14E+14,D-21-22 19CDB1 [CLRSUS],1/30/2023,15.93,-110.1500505,31.58576109
3.15E+14,D-19-21 28ACD [TOM-LI],1/30/2023,6.57,-110.2024111,31.75269444
3.15E+14,D-19-21 21ACC2 [CONLID],1/30/2023,4.81,-110.2031917,31.7671111
3.14E+14,D-21-21 02DDC [CHB-LI],1/31/2023,6.29,-110.1753944,31.62744444
3.14E+14,D-20-21 15DDB [BOQ-UP],1/31/2023,21.71,-110.1835389,31.69018056
3.14E+14,D-20-21 10AAC2 [FBK-UP],1/31/2023,31.06,-110.1837167,31.713525
3.14E+14,D-20-21 14BCC2 [BOQSUD],1/31/2023,11.34,-110.1805278,31.69558889
3.14E+14,D-20-21 14BCC1 [BOQSUS],1/31/2023,26.33,-110.1805139,31.69561667
3.14E+14,D-20-21 15DBD1 [BOQ-LI],1/31/2023,9.31,-110.1852472,31.69043056
3.14E+14,D-20-21 03CAB [FBK-LO],1/31/2023,12.64,-110.1924889,31.7216861
3.14E+14,D-20-21 03CBA [FBK-LI],1/31/2023,12.23,-110.1933028,31.72146944
3.15E+14,D-19-21 08DAC1 [SUM-LI],2/1/2023,4.77,-110.2175806,31.7929861
3.15E+14,D-19-21 05AAA2 [STD-LO],2/1/2023,6.32,-110.2146139,31.81788333
3.15E+14,D-19-21 08DAC1 [SUM-LI],4/10/2023,4.92,-110.2175806,31.7929861
3.15E+14,D-19-21 05AAA2 [STD-LO],4/10/2023,5.68,-110.2146139,31.81788333
3.13E+14,D-22-22 06AAA5 [LSP-5],4/12/2023,5.11,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA7 [LSP-2],4/12/2023,4.92,-110.1409118,31.5534288
3.13E+14,D-22-22 06AAA6 [LSP-1],4/12/2023,11.1,-110.1403562,31.5534288
3.13E+14,D-22-22 06AAA3 [LSP-3],4/12/2023,10.48,-110.1409118,31.5534288
3.12E+14,D-24-22 04CBA3 [PAL-US],4/17/2023,14.93,-110.1192944,31.3689111
3.12E+14,D-24-22 04ADD [PAL-SA],4/17/2023,31.15,-110.1064861,31.3739361
3.12E+14,D-24-22 04CBA4 [PAL-UD],4/17/2023,14.74,-110.1192944,31.36890556
3.12E+14,D-24-22 04CBA1 [PAL-LS],4/17/2023,5.74,-110.1187806,31.36905556
3.12E+14,D-24-22 08DBA2 [PLS-LO],4/17/2023,8.91,-110.126375,31.35772778
3.12E+14,D-24-22 04CBA2 [PAL-LD],4/17/2023,5.9,-110.1187861,31.36905833
3.12E+14,D-24-22 08DBA1 [PLS-LI],4/17/2023,4.72,-110.1260028,31.3575222
3.12E+14,D-24-22 04CBC1 [PALUWS],4/17/2023,17.66,-110.1221389,31.3707
3.12E+14,D-24-22 04CBC2 [PALUWD],4/17/2023,16.89,-110.1221194,31.37070278
3.12E+14,D-23-22 33DCD2 [PALO DEEP],4/17/2023,14.28,-110.1103549,31.38010095
3.12E+14,D-23-22 33ABD02 [ULLRICH],4/17/2023,19,-110.110575,31.39218056
3.12E+14,D-23-22 22CBB2 [KOL-LO],4/18/2023,8.16,-110.1041667,31.41485833
3.12E+14,D-23-22 22CBB1 [KOL-LI],4/18/2023,8.54,-110.1044444,31.4147611
3.12E+14,D-23-22 22CBB3 [KOL-UP],4/18/2023,8.7,-110.1035833,31.4149361
3.13E+14,D-23-22 09ACD2 [HERSUD],4/18/2023,13.74,-110.1109278,31.4451861
3.13E+14,D-22-22 33BBC [HUN-UP],4/18/2023,25.07,-110.1194139,31.47880833
3.13E+14,D-23-22 04DCA1 [HERUWS],4/18/2023,10.43,-110.1105194,31.45477778
3.13E+14,D-23-22 04DCD2 [HER-LD],4/18/2023,2.78,-110.1096972,31.45453333
3.13E+14,D-23-22 04DCD3 [HERUES],4/18/2023,4.41,-110.1099389,31.454675
3.13E+14,D-23-22 04DCD1 [HER-LS],4/18/2023,2.49,-110.1097,31.45451944
3.13E+14,D-23-22 04DCD4 [HERUED],4/18/2023,4.32,-110.1099306,31.4546722
3.13E+14,D-23-22 09ACD1 [HERSUS],4/18/2023,13.64,-110.1109222,31.44523056
3.13E+14,D-22-22 28CAA2 [HUN-LO],4/18/2023,4.36,-110.1199667,31.48331944
3.13E+14,D-22-22 06ABD [LSP-6],4/18/2023,28.69,-110.1457194,31.554
3.13E+14,D-22-22 28CCD [HUN-SO],4/18/2023,4.87,-110.1186389,31.48143889
3.13E+14,D-22-22 17ACC1 [COT-LS],4/18/2023,2.29,-110.1294444,31.5197222
3.13E+14,D-22-22 17BDD2 [COTUWD],4/18/2023,2.56,-110.1317528,31.51913889
3.13E+14,D-22-22 17ACC2 [COT-LD],4/18/2023,2.2,-110.1294444,31.5197222
3.13E+14,D-22-22 17ACC3 [COTBLM],4/18/2023,14.27,-110.1296389,31.5196
3.13E+14,D-22-22 28CAA1 [HUN-LI],4/18/2023,2.83,-110.1186889,31.4832611
3.13E+14,D-22-22 06AAB [LSPUWD],4/18/2023,10.27,-110.1419444,31.55444444
3.13E+14,D-22-22 06AAA1 [LSPLED],4/25/2023,4.64,-110.1386111,31.55305556
3.13E+14,D-22-22 05BBD2 [LSPUED],4/25/2023,9.31,-110.1376583,31.5533111
3.14E+14,D-21-22 19CDB2 [CLRSUD],4/25/2023,14.92,-110.1497172,31.5857333
3.14E+14,D-21-22 19CDB1 [CLRSUS],4/25/2023,15.83,-110.1500505,31.58576109
3.14E+14,D-21-21 13BAB4 [MOSLNW],4/25/2023,7.17,-110.1676083,31.611775
3.14E+14,D-21-21 13BAB1 [MOSLNS],4/25/2023,4.2,-110.1674778,31.6119
3.14E+14,D-21-21 02DDC [CHB-LI],4/25/2023,6.41,-110.1753944,31.62744444
3.14E+14,D-21-21 13BAB2 [MOSLND],4/25/2023,4.27,-110.1674778,31.6118972
3.15E+14,D-19-21 28ACD [TOM-LI],4/26/2023,6.45,-110.2024111,31.75269444
3.15E+14,D-19-21 21ACC2 [CONLID],4/26/2023,4.75,-110.2031917,31.7671111
3.14E+14,D-20-21 15DDB [BOQ-UP],4/26/2023,21.81,-110.1835389,31.69018056
